transaction_id,transaction_date,transaction_description,transaction_type,user_id,account_id,account_type,notes,location,payment_method,currency,debit,credit,category,subcategory,running_balance,is_recurring
aed76542-bf84-4ed4-8c04-ca82c39e14cd,2024-03-14,Dr. Smith MD,ATM Withdrawal,user_3,account_8,Savings,,South Raymondfort,Cash,USD,0.0,3714.21,Health & Medical,,621884.0300000004,False
50f580c0-68c4-4bca-ba14-381b3973d7ea,2024-02-19,Paycheck,POS Debit,user_2,account_4,Checking,Fund increase away show want culture.,Smithberg,VISA 16 digit,USD,0.0,2537.9,Income,,511936.7899999997,False
f00ea1ad-8b0c-4c5d-b125-f754630e79f5,2023-11-02,Paycheck,ATM Withdrawal,user_1,account_3,Savings,,Michaelfort,Cash,USD,0.0,2890.1,Income,Freelance,206060.60000000003,False
06aaecf9-84c3-4d38-b5ed-dac2797c4900,2023-12-23,Gym Membership,Cash,user_4,account_10,Checking,,Jennifermouth,VISA 16 digit,USD,0.0,1689.54,Health & Fitness,N/A,303908.61999999994,False
71f9757d-4e01-4fd9-af7a-b6fa83eea0d7,2024-06-01,Freelance Income,Online Payment,user_1,account_2,Savings,World involve right large leg.,Allenshire,Cash,USD,0.0,4481.82,Income,,838589.2199999996,False
a4e38d5c-a610-415b-a846-bb3500351c91,2023-12-14,"Reyes, Brown and Foster",ATM Withdrawal,user_2,account_7,Checking,,North Jeremyberg,JCB 16 digit,USD,0.0,509.43,Miscellaneous,,338337.88,False
4fccd798-fedd-4366-8f6a-f1488e831b7e,2024-10-21,Comcast,POS Debit,user_5,account_5,Credit Card,,West Barbara,Cash,USD,0.0,62.42,Utilities,Internet,1282331.0199999998,False
5f8c2430-7510-4a9b-a089-6bf110efd99f,2024-10-26,Walmart,Cash,user_3,account_2,Credit Card,,Lake Jesseshire,Cash,USD,0.0,3191.68,Groceries,Snacks,1328517.7799999998,False
079cd45e-2409-4bcc-92cf-a593f1978c13,2025-05-11,Perez-Oliver,Cash,user_5,account_10,Credit Card,,West Jamesville,VISA 16 digit,USD,0.0,3933.49,Miscellaneous,,2010692.0700000038,False
69c24c87-51c1-496d-9b7a-38947526dc78,2023-09-06,Rent Payment,ACH Credit,user_4,account_6,Savings,,Bartonfort,Cash,USD,0.0,3809.88,Housing,Rent,38959.18,False
c9c69db5-fd67-4d39-a43d-7cbd58b11eb1,2025-08-12,AT&T,Transfer,user_5,account_3,Checking,,West Jesusland,American Express,USD,0.0,3996.59,Utilities,,2322209.329999999,False
8c52ee7d-5423-40d0-b256-9c034d6a03d6,2024-06-14,Uber,ATM Withdrawal,user_5,account_4,Credit Card,Century believe activity.,Mcconnellshire,Cash,USD,0.0,2502.57,Transportation,Ride Share,812934.8699999995,True
a119e41e-4bb4-4486-8a8b-26bc07e7f2a5,2025-07-17,Phillips-Johnson,ATM Withdrawal,user_5,account_7,Savings,,Lake Taylor,JCB 16 digit,USD,0.0,2313.1,Miscellaneous,,2022787.699999999,False
fc424b1d-f2fd-4fc6-baa1-2e0b62987161,2025-06-26,Dr. Smith MD,Transfer,user_1,account_1,Credit Card,,East Amandafurt,VISA 16 digit,USD,0.0,706.13,Health & Medical,N/A,2017899.9000000004,False
597bb399-7c09-4828-8210-0247acaecac0,2025-02-14,Freelance Income,Online Payment,user_1,account_4,Checking,,Lake Brian,VISA 13 digit,USD,0.0,1206.24,Income,Freelance,1588985.120000001,False
ac4b9129-26ca-455c-aaf3-60400c89fcd3,2023-09-03,Wallace-Barrett,POS Debit,user_1,account_8,Checking,,Suareztown,Cash,USD,0.0,1856.6,Miscellaneous,,20372.329999999998,False
acdc8739-aca3-4e10-bb34-741f5bf2b87b,2024-06-26,Dr. Smith MD,Cash,user_3,account_5,Credit Card,,Stevensburgh,Cash,USD,0.0,4778.57,Health & Medical,N/A,971626.7700000004,False
ba866b0c-547d-4da4-8e76-76887fc576e2,2023-12-07,Starbucks,Transfer,user_2,account_6,Credit Card,Country hot enter course true father find.,Martinezport,Cash,USD,0.0,4303.21,Dining Out,Fast Food,362817.8700000001,False
7c2253f1-67ae-46f4-a088-f535157e1a50,2025-04-15,Amazon.com,POS Debit,user_1,account_5,Checking,,New Stephen,Cash,USD,0.0,380.37,Shopping,Electronics,1777632.6099999999,False
578a43b8-4daa-4a92-868a-3a106a14920c,2023-10-23,Dr. Smith MD,ACH Credit,user_2,account_9,Checking,,Mathewton,Cash,USD,497.56,0.0,Health & Medical,N/A,220883.61999999994,False
3b962e6d-5e91-4c20-8ea1-d72ed4577afe,2023-10-14,"Maddox, Gardner and Davis",POS Debit,user_2,account_6,Savings,,South Aaron,Cash,USD,0.0,3021.73,Miscellaneous,,212680.53,False
19d8cf00-1a16-4ff7-99e1-c14cd9d87e17,2024-03-25,AT&T,Online Payment,user_2,account_2,Savings,,North Teresaberg,Cash,USD,0.0,4725.5,Utilities,,643247.0299999999,False
3b5617c1-c869-4492-93f9-daaf9c0e867b,2024-07-16,Schmidt LLC,Online Payment,user_5,account_3,Credit Card,,Alvaradohaven,Cash,USD,0.0,1488.04,Miscellaneous,,1001991.8299999995,True
f8637251-01cc-4f53-9876-299ce49f2dc8,2024-05-02,Brown-Conner,Transfer,user_2,account_9,Checking,,New Meganfort,JCB 16 digit,USD,0.0,2031.52,Miscellaneous,,795942.9799999997,False
92375beb-9e65-4234-94c3-940dffa19f28,2023-09-27,Long Inc,ATM Withdrawal,user_5,account_9,Checking,,East Duane,JCB 15 digit,USD,0.0,1706.15,Miscellaneous,,132067.15,False
dd9e8c07-3ae2-454e-b659-217931633fa9,2025-06-24,Netflix,POS Debit,user_2,account_9,Credit Card,,North Elizabeth,Maestro,USD,14.54,0.0,Entertainment,Movies,2076226.72,False
398effd7-22a1-47c9-8020-98b04d801f47,2025-08-01,Macy's,Cash,user_2,account_1,Credit Card,,Whiteton,Cash,USD,0.0,3939.88,Shopping,Apparel,2109184.9399999995,False
f4a2d363-b1c0-4357-a5f1-c60aff4969cf,2023-11-26,Dental Office,Online Payment,user_4,account_9,Credit Card,,Lake Victoriaport,Cash,USD,0.0,3873.13,Health & Medical,N/A,319384.9499999999,False
8fb01954-0d1b-451e-b3af-72e7af3a5188,2024-04-30,Gym Membership,Transfer,user_5,account_7,Credit Card,,Rochastad,Discover,USD,0.0,2975.41,Health & Fitness,N/A,722864.36,False
f3b7bc6a-00a1-4d1c-905d-ee86ad0e60de,2024-11-09,Smith PLC,POS Debit,user_3,account_2,Credit Card,,South Jennifermouth,Cash,USD,162.33,0.0,Miscellaneous,,1384450.6299999997,False
3da5c40d-2df7-4da0-9221-627389c9421a,2024-07-31,Shell,Transfer,user_4,account_1,Credit Card,,Angelahaven,VISA 19 digit,USD,0.0,4443.56,Transportation,Public Transit,979855.2000000011,False
5ae10909-a413-4cb6-aeaf-1c25f27b6aff,2025-07-02,Amazon.com,Online Payment,user_3,account_10,Credit Card,,Lake Crystal,VISA 13 digit,USD,0.0,2447.23,Shopping,Electronics,2158521.4800000037,False
2969851b-d8e6-4bcf-8b0c-8ae0a8efa6b1,2025-02-19,Rent Payment,ATM Withdrawal,user_4,account_9,Savings,,Stanleyhaven,Cash,USD,0.0,4953.55,Housing,Mortgage,1713308.7,False
74895487-1857-41f3-8f69-85b9fe35a568,2024-09-06,Macy's,Online Payment,user_3,account_7,Checking,,West Donald,Mastercard,USD,0.0,4909.41,Shopping,,1130898.1199999987,False
5f084f99-ab1d-4b47-a245-e6cb16a1aa73,2024-01-26,Anthony Ltd,Online Payment,user_2,account_5,Credit Card,Tell say ball knowledge people catch heart.,Lake Sara,VISA 13 digit,USD,0.0,4347.64,Miscellaneous,,449229.7999999998,False
b0494f64-3108-4681-8279-1aa1f9b0be38,2024-04-16,Baker-Jacobson,Transfer,user_1,account_8,Savings,,Lake Kimberly,Cash,USD,0.0,3850.06,Miscellaneous,,718227.9900000007,False
464bddf2-2d92-4e23-9001-940c5ae074f1,2023-09-30,AT&T,ACH Credit,user_5,account_5,Credit Card,,Port Kimberly,Cash,USD,299.94,0.0,Utilities,Internet,85435.9,False
8326434f-f4bc-441e-896a-9699e893fc50,2024-08-19,Brock and Sons,ACH Credit,user_5,account_9,Savings,,Ginaburgh,Cash,USD,0.0,4568.91,Miscellaneous,,1146826.8099999994,False
c138ce61-ef6c-40d5-8b3f-2efeb121600b,2023-09-05,Lowery Group,ATM Withdrawal,user_5,account_4,Checking,,Port Samuelville,JCB 16 digit,USD,0.0,4765.27,Miscellaneous,,35485.95,False
7ec277a3-c2e5-45e1-b828-647e07830e63,2024-02-16,Kelly and Sons,Cash,user_4,account_8,Savings,,South Rebecca,Maestro,USD,0.0,1162.85,Miscellaneous,,554228.2800000001,False
32f717e6-9684-42d5-8a40-b200cae2f617,2023-10-07,Rent Payment,Cash,user_4,account_6,Savings,,Port Richard,Cash,USD,0.0,3649.83,Housing,Rent,188683.96999999994,False
842967e5-f8f0-43d3-9110-6322e947dc80,2024-03-22,Uber,Online Payment,user_4,account_2,Credit Card,,New Jeremybury,VISA 13 digit,USD,484.69,0.0,Transportation,Ride Share,629011.3,False
8d60da8d-f54d-4f1c-a125-9bb80effc399,2024-08-09,Sutton PLC,POS Debit,user_4,account_10,Savings,,Nicoleborough,Cash,USD,0.0,1059.14,Miscellaneous,,1082667.0600000008,False
7b2f6650-c6b4-4fa7-9116-5cf744c57697,2024-11-16,"Miranda, Smith and Chavez",ATM Withdrawal,user_2,account_6,Savings,,North Michelleburgh,VISA 13 digit,USD,0.0,2977.02,Miscellaneous,,1428916.5299999998,False
c48d835b-0ba2-4df5-83db-d522862acd21,2024-01-01,Lee-Lee,Cash,user_5,account_10,Checking,Owner especially important main figure force understand.,West Marymouth,JCB 15 digit,USD,384.03,0.0,Miscellaneous,,332341.6399999999,False
000b6153-ff72-4e7b-a849-86e90d309ea3,2025-07-16,Jones-Villarreal,Online Payment,user_5,account_8,Savings,,West Anthony,Cash,USD,0.0,4030.8,Miscellaneous,,2189705.39,False
a7bf11de-c69d-4aed-a9f4-be49e9bc50fd,2024-04-12,Zuniga and Sons,Online Payment,user_5,account_2,Savings,,Alecstad,VISA 13 digit,USD,0.0,4662.81,Miscellaneous,,696237.6499999999,False
a28f3807-5235-47aa-9dc2-cf737f76e6ed,2024-09-08,"Brown, Lin and Davis",POS Debit,user_3,account_1,Checking,,West Amber,Cash,USD,0.0,3004.66,Miscellaneous,,1079963.180000001,False
ffe5e7a8-1d7a-457f-96ff-6f34c67b3f23,2025-06-30,"Mills, Parker and Blair",Online Payment,user_4,account_9,Checking,,Lake Jessemouth,Cash,USD,0.0,1752.43,Miscellaneous,,2105889.49,False
10a9e4d0-4f73-408a-ad4d-afd95344264e,2024-04-28,Freelance Income,Transfer,user_1,account_9,Credit Card,Follow explain future campaign describe.,East James,VISA 13 digit,USD,0.0,4866.62,Income,,789288.9599999997,False
4865bcee-6d7a-4ae8-8f57-02067f6a48cf,2023-11-12,Target,ACH Credit,user_1,account_6,Checking,,Port Thomas,VISA 13 digit,USD,0.0,745.36,Shopping,Online,294068.8,True
6fe88583-c2d2-4a2c-8cfe-e377d03026e2,2024-06-30,Freelance Income,ATM Withdrawal,user_2,account_1,Savings,Use cultural fish through lot turn.,Port Claytonburgh,Cash,USD,0.0,156.16,Income,Salary,889402.3600000013,False
741f3dfa-48ba-499d-af71-663c8a3ffd4b,2024-03-11,Uber,Transfer,user_2,account_6,Credit Card,Group memory writer need whatever now.,North Marcusview,Discover,USD,0.0,4010.85,Transportation,,644167.2600000004,False
2569d1af-80f2-4f80-829a-d8d2a7bf31c6,2024-11-19,"Thompson, Bowman and Sharp",POS Debit,user_2,account_7,Checking,Join suggest operation strong.,Jacobsland,Cash,USD,0.0,2466.32,Miscellaneous,,1338274.099999999,False
3f0ec0ed-c8c8-4ecc-9760-8e4bac454eac,2025-04-24,Liu LLC,POS Debit,user_4,account_4,Savings,Manage deal require short.,Hernandezside,Maestro,USD,0.0,782.23,Miscellaneous,,1853008.9000000006,False
5bcf6e6c-b1b7-4bf1-8fa3-5cbe37b7e857,2023-12-03,White LLC,POS Debit,user_4,account_2,Checking,,Martinezbury,JCB 16 digit,USD,0.0,4055.98,Miscellaneous,,320261.6799999999,False
c7c86966-f332-4bef-84a0-4691a7441881,2024-01-27,Walmart,Cash,user_2,account_7,Savings,Message choice send best unit receive enough.,Lake Briannamouth,Cash,USD,0.0,2508.38,Groceries,,464624.87,False
248bbc67-052f-4a29-8188-65c12637d9f9,2024-09-09,Mckinney and Sons,ACH Credit,user_1,account_5,Savings,,Port Valerie,Cash,USD,0.0,1194.93,Miscellaneous,,1170696.7100000007,False
44c26703-088c-43a0-a99a-f5301cd3ccbb,2024-09-03,Dr. Smith MD,POS Debit,user_5,account_9,Savings,Else role than report relate product medical.,Bonnieburgh,Discover,USD,479.79,0.0,Health & Medical,N/A,1210253.7199999993,False
677698fd-7692-4181-9be5-9ccbd28c67a7,2023-10-08,Uber,POS Debit,user_1,account_6,Checking,,Wendyhaven,Discover,USD,0.0,4360.67,Transportation,Public Transit,197026.83999999997,False
1e98056a-4123-417c-b2b8-23c08558956b,2025-06-30,Hall Ltd,Online Payment,user_4,account_4,Checking,,East Daniel,Cash,USD,0.0,1435.83,Miscellaneous,,2084365.4300000002,False
4ee18aa4-24b8-45e2-89cc-5713fa859505,2024-12-14,Macy's,Cash,user_1,account_9,Credit Card,,Marquezburgh,Cash,USD,105.71,0.0,Shopping,Online,1543816.3,False
cb1581d6-6b80-4cc7-bc69-462a1d89c2f5,2023-10-22,"Mora, Sharp and Miller",ATM Withdrawal,user_1,account_9,Savings,Dinner race movement lawyer.,Buckshire,Discover,USD,0.0,3465.85,Miscellaneous,,221381.17999999993,True
46abea88-d4f4-4234-8486-e775d7dbe9b6,2025-06-24,Gym Membership,ATM Withdrawal,user_5,account_8,Credit Card,,Millerfurt,Maestro,USD,0.0,4221.4,Health & Fitness,N/A,2088657.3,False
9247430e-9f89-454a-b8a9-f18640c495d9,2024-11-17,Comcast,ACH Credit,user_1,account_6,Credit Card,Everyone doctor water paper future customer.,Roberttown,VISA 16 digit,USD,374.15,0.0,Utilities,Electricity,1433530.2299999997,False
a0462d6d-64fd-4743-9e90-ba47e0f3d092,2025-06-21,Taylor Ltd,ATM Withdrawal,user_2,account_3,Credit Card,Part really member ok also read.,Michaeltown,Cash,USD,0.0,3989.11,Miscellaneous,,2114706.27,False
fa1a4e3b-f5e8-4e4b-a2e8-cdf0c88d4b44,2025-01-31,Dental Office,ATM Withdrawal,user_4,account_1,Savings,Article staff drop there may speak recently.,South Danielstad,American Express,USD,0.0,3009.1,Health & Medical,N/A,1535684.3900000008,False
08a36a92-7b8d-486c-b8d2-b453cfa449de,2024-11-20,Comcast,ACH Credit,user_2,account_5,Savings,,Port Juanstad,American Express,USD,0.0,3666.9,Utilities,Internet,1358140.7200000002,False
716d2faa-3027-491d-bbda-4890f387da32,2024-08-25,Walmart,ACH Credit,user_4,account_8,Credit Card,,Lake Ashley,Cash,USD,0.0,1473.14,Groceries,Snacks,1142699.6700000006,False
7a83822f-733b-448f-9f3a-0d4357f32df0,2024-08-29,Shell,ATM Withdrawal,user_5,account_8,Checking,,Rodriguezside,Maestro,USD,0.0,1412.05,Transportation,Ride Share,1151980.4100000006,False
720dca96-5d5a-4a29-9324-3445f69c29e2,2025-08-10,Walmart,ATM Withdrawal,user_3,account_2,Credit Card,,Cheyenneton,Cash,USD,0.0,96.08,Groceries,Produce,2275209.370000002,False
84296464-664b-458d-951e-fb4edf6009b2,2023-09-16,Carroll-Smith,Cash,user_1,account_7,Checking,,Cruzshire,Cash,USD,0.0,1577.7,Miscellaneous,,65828.56999999999,False
80932345-49eb-421c-a3db-20d18e0bdc53,2024-06-03,Uber,Transfer,user_3,account_9,Savings,Bag bar picture southern outside threat.,Josefurt,JCB 16 digit,USD,0.0,2298.99,Transportation,,883857.7799999994,False
d68650a7-f766-4523-a2b2-9526fe0da7dd,2024-08-25,Starbucks,ATM Withdrawal,user_2,account_1,Checking,,South Austin,Cash,USD,0.0,55.93,Dining Out,Coffee Shop,1047152.2100000009,False
d400657a-2d46-41cb-85af-4135f582f705,2025-06-16,Macy's,Cash,user_4,account_4,Checking,Magazine born Republican add.,Bennettburgh,Cash,USD,0.0,4847.77,Shopping,Online,2012417.85,False
c5d91207-1af0-4b31-896a-ca8a2c12692f,2024-07-16,Garrett-Sanders,ATM Withdrawal,user_4,account_10,Checking,,Normanbury,JCB 15 digit,USD,0.0,2989.33,Miscellaneous,,1020938.9400000008,False
a4fe12a2-ffc1-4b3a-b497-0ed26b70af1b,2025-02-11,Walmart,Transfer,user_4,account_8,Credit Card,Month cut before choose about article.,North Daniel,JCB 15 digit,USD,0.0,618.79,Groceries,Dairy,1667753.230000001,False
88b542da-4dc8-42fb-8f56-fef2a5e80a86,2024-11-30,Hutchinson Group,POS Debit,user_2,account_1,Credit Card,,Harryview,Diners Club / Carte Blanche,USD,0.0,483.04,Miscellaneous,,1356247.300000001,False
5719f3a0-71ba-43c8-a97f-dc0fed1157c0,2024-04-27,"Moore, Barton and Fisher",Transfer,user_3,account_9,Credit Card,,Lake Donnafort,Cash,USD,0.0,112.96,Miscellaneous,,784422.3399999997,False
e1f4ca5f-f39d-48af-acc8-72bf7f17bea9,2023-10-06,Rent Payment,ATM Withdrawal,user_3,account_8,Savings,,Johnsonbury,Cash,USD,0.0,1942.58,Housing,Mortgage,117016.88000000002,False
3c071255-171e-4967-8efb-85c8057dd963,2025-08-23,Comcast,Transfer,user_3,account_6,Checking,,North Mason,Cash,USD,0.0,1677.99,Utilities,Internet,2254040.820000001,False
9383a957-9792-4d5d-9d3b-083a1de75801,2024-11-22,Netflix,Online Payment,user_2,account_2,Credit Card,,Floresmouth,Cash,USD,0.0,112.72,Entertainment,,1426687.94,False
d0ddbe53-3086-4712-9504-707157cb8509,2023-11-21,Target,Online Payment,user_5,account_3,Savings,,North Stevenland,VISA 16 digit,USD,0.0,2380.29,Shopping,Apparel,267794.35000000003,False
548c5899-e577-4bfb-8e11-85f58dd0d7b1,2024-10-20,Amazon.com,Cash,user_2,account_9,Checking,,New Erikamouth,Cash,USD,0.0,3754.4,Shopping,Electronics,1349488.8599999994,False
d57b1a7a-68c6-44fd-b05a-32ebf21205da,2025-07-27,"Sanchez, Goodman and Williamson",Online Payment,user_4,account_3,Savings,,Wrightview,Cash,USD,410.02,0.0,Miscellaneous,,2261094.1799999992,False
9978a4e9-92cb-4684-aa75-52982708ab1c,2024-01-24,Gym Membership,Cash,user_1,account_5,Credit Card,,Port Edwin,American Express,USD,0.0,1115.4,Health & Fitness,,444882.1599999998,False
22d440c3-4a9c-4003-80f2-02c03fa75c91,2024-03-08,Macy's,Transfer,user_3,account_2,Savings,,Ericafort,Cash,USD,0.0,475.93,Shopping,Electronics,599537.5,False
e8704190-7751-471e-bcb2-3e65a4456e6e,2025-03-09,"Turner, Hughes and Collins",Online Payment,user_2,account_10,Checking,,Jeremymouth,Mastercard,USD,0.0,608.89,Miscellaneous,,1806390.2900000026,False
88ad5bb7-b00e-435c-8bcf-a55311e22356,2025-08-28,Gym Membership,Online Payment,user_5,account_1,Credit Card,,New Stevenport,Discover,USD,0.0,2917.06,Health & Fitness,N/A,2207169.7999999993,False
f11bda0e-96e2-43f1-a673-2e355b8bf5f1,2023-10-14,"Robinson, Weeks and Castro",ATM Withdrawal,user_2,account_4,Credit Card,,New Ashley,JCB 16 digit,USD,64.37,0.0,Miscellaneous,,192798.61,False
c0c517f4-46d5-44cd-b21b-c11410bee7e3,2024-03-10,Spotify,Online Payment,user_4,account_8,Checking,,Patriciaport,Cash,USD,0.0,19.78,Entertainment,Streaming,603902.2200000003,False
d34f88eb-f7bc-44f2-9d90-d54cc9e079cf,2024-12-25,"Newton, Richardson and Dyer",Cash,user_4,account_5,Savings,,West Travis,Cash,USD,0.0,515.75,Miscellaneous,,1439260.02,False
e5b520bd-1a7f-493b-abfa-66fde5db2af9,2025-03-28,Gym Membership,POS Debit,user_1,account_1,Credit Card,,Wilkersonland,VISA 16 digit,USD,0.0,1583.47,Health & Fitness,,1749811.2900000005,True
3281615b-6901-49a6-8001-ec479f4b6310,2024-03-13,Gym Membership,Online Payment,user_4,account_5,Credit Card,,Lake Raymondfurt,Cash,USD,0.0,3040.99,Health & Fitness,N/A,582940.1199999998,False
f0d713ba-2de3-4095-8427-0d280184af90,2024-10-14,Dr. Smith MD,ATM Withdrawal,user_1,account_6,Credit Card,,New Valerie,Cash,USD,0.0,4059.85,Health & Medical,N/A,1316953.83,False
5924baeb-9cbd-4458-baaa-54271a1f88ca,2023-10-25,Starbucks,Transfer,user_1,account_10,Checking,,North Jennifertown,Discover,USD,0.0,1305.65,Dining Out,Restaurants,177203.84,False
320fb05d-8eaa-4a15-9547-da29ff72fda7,2024-11-16,Gym Membership,POS Debit,user_2,account_2,Savings,,Popeberg,Cash,USD,0.0,4003.85,Health & Fitness,N/A,1405782.3999999997,False
cd8ba09c-57c7-4ef8-a858-5f00ffa1f86a,2024-09-14,"Hawkins, Spears and White",ACH Credit,user_3,account_4,Credit Card,,Lake Aprilport,Cash,USD,41.35,0.0,Miscellaneous,,1110835.7900000003,True
ec95bbf3-2966-4f31-bf41-b103bc2499bf,2025-02-17,Myers Inc,ATM Withdrawal,user_5,account_9,Checking,No tonight recognize season.,Anthonyburgh,Cash,USD,0.0,89.79,Miscellaneous,,1694308.0599999998,False
9428ba39-b175-4432-b9e0-f1dc3f929905,2024-10-07,Gomez LLC,ACH Credit,user_2,account_9,Savings,,Port Victorborough,VISA 16 digit,USD,0.0,2775.74,Miscellaneous,,1316082.0499999998,False
6892bdc3-ff6b-4d7f-bab1-89f36be7e703,2023-12-15,Netflix,Online Payment,user_3,account_8,Credit Card,,Amandaland,Cash,USD,0.0,2509.59,Entertainment,Streaming,383789.06,False
bda7f0d9-2205-4c3f-a84d-d38c075afa5d,2024-01-29,"Perry, Gutierrez and Hammond",Transfer,user_2,account_10,Savings,,New Barry,Diners Club / Carte Blanche,USD,268.31,0.0,Miscellaneous,,430890.4399999999,False
12cb0c29-28a2-4667-9b3d-5917531c17c3,2024-12-23,Rent Payment,ACH Credit,user_5,account_2,Checking,,New Kaylaborough,Cash,USD,0.0,2379.7,Housing,Rent,1535048.7500000005,False
e08a368e-e369-48e2-b286-6e73ef106e99,2024-07-01,Amazon.com,Online Payment,user_3,account_5,Credit Card,Artist usually traditional subject fast political.,Wilsonton,Cash,USD,0.0,2901.68,Shopping,Electronics,991051.8000000005,False
a68e908f-1267-469b-8c55-679384581f48,2024-08-01,Macy's,ATM Withdrawal,user_3,account_8,Credit Card,,New Larryfort,Diners Club / Carte Blanche,USD,0.0,702.01,Shopping,,1061988.600000001,False
cfc312dc-c1d0-423f-93f9-8e6eded75150,2024-03-09,"Mcbride, Aguilar and Evans",ACH Credit,user_4,account_8,Credit Card,Trial discussion series eye child.,South Todd,Cash,USD,0.0,1146.61,Miscellaneous,,599761.5700000003,False
2533bdb0-598a-4002-90ba-130dedf36a87,2024-07-26,Walmart,Cash,user_3,account_4,Checking,Past his themselves production myself often.,East James,Cash,USD,0.0,1619.91,Groceries,Snacks,928811.3899999997,False
ccb01546-399c-4e1a-af84-7dd7b18d3935,2024-12-18,Shell,POS Debit,user_1,account_9,Credit Card,Focus piece name collection form right contain painting.,Gatesside,VISA 16 digit,USD,0.0,2186.95,Transportation,Public Transit,1563615.12,False
9de08514-c21f-4472-8750-870f20d24405,2024-03-11,Walmart,Online Payment,user_3,account_4,Checking,,Weeksstad,Maestro,USD,0.0,3142.8,Groceries,Produce,583213.73,False
22c84a68-eb59-4890-8122-dfa46ff6325a,2024-06-21,Hernandez-Mccoy,Transfer,user_1,account_2,Credit Card,Pass structure room wife program voice.,Sandraside,Cash,USD,0.0,1843.93,Miscellaneous,,894915.4399999997,False
d82612c4-e691-4257-bf7b-6b93289eeeb8,2024-06-26,Whole Foods,Cash,user_5,account_9,Credit Card,,Lake Richard,Cash,USD,0.0,4574.73,Groceries,Produce,987831.6099999996,False
c114185e-f3bd-47da-8e0b-3ba4b4c96eda,2025-01-21,Sparks-Shepherd,ATM Withdrawal,user_1,account_3,Checking,,West Valerieborough,VISA 16 digit,USD,0.0,3251.31,Miscellaneous,,1627043.1000000015,False
